,job_title,job_link,company,location,date_posted
220,"School Crossing Patrol, St Mary's School, Ulverston (Ref: KF/SCP0121)",https://uk.indeed.com/viewjob?cmp=Orian-Solutions-Ltd&ti=School+Crossing+Patrol%2C+St+Mary%27s+School%2C+Ulverston+%28ref%3A+Kf%2Fscp0121%29&jk=ceb2602184b9e1c9&fccid=9a0a6789cf85e0a1&vjs=3,Orian Solutions (Facilities Management),Ulverston LA12,Today
221,Food Production Operative (FT),https://uk.indeed.com/viewjob?jk=7ff93a5c913829db&fccid=c911c695a0eb09e8&vjs=3,Mach Recruitment,Penrith+1 location,Today
222,Supervisor - Costa,https://uk.indeed.com/viewjob?jk=8f5cdd66866998ff&fccid=c55f4ad42cee2cd3&vjs=3,Compass Group,Carlisle CA2,Today
223,Morning Cleaner,https://uk.indeed.com/company/ISS-Facility-Services/jobs/Cleaner-d4b6887de0f41d0c?fccid=a7023b829f6d269e&vjs=3,ISS Facility Services,Barrow-In-Furness,Today
224,Mortgage Administrator,https://uk.indeed.com/company/Teem-Recruitment/jobs/Administrator-0a2dda78da1f950c?fccid=53ac7a0286c0c7d1&vjs=3,TEEM Recruitment,Barrow-In-Furness, 1 day ago
225,FOH Team Members (Front of House Team Members),https://uk.indeed.com/company/Hundith-Hill-Hotel/jobs/Front-of-House-Team-Member-a1f53e7531459793?fccid=e792dd229b00f70e&vjs=3,Hundith Hill Hotel,Cockermouth, 1 day ago
226,Supervisor,https://uk.indeed.com/viewjob?jk=ef9d85a25420c536&fccid=c55f4ad42cee2cd3&vjs=3,Compass Group,Carlisle CA2,Today
227,Volunteer Peer Support Facilitator (Suicide Bereavement),https://uk.indeed.com/company/Survivors-of-Bereavement-by-Suicide/jobs/Facilitator-75f50cfbe2770716?fccid=ed42df8e050f7a37&vjs=3,Survivors of Bereavement by Suicide,Penrith,Today
228,HSEQ (Health and Safety) Officer,https://uk.indeed.com/company/Viberoptix/jobs/Safety-Officer-1b730101e0acde93?fccid=c6dc00562a25eab4&vjs=3,Viberoptix,Hybrid remote in Penrith, 1 day ago
229,Digital Marketing Apprentice - Whamos LTD,https://uk.indeed.com/viewjob?jk=0f352375882aede7&fccid=9cf2bdd5982945fb&vjs=3,LMP Group,Millom LA18,Today
230,Administrator,https://uk.indeed.com/viewjob?jk=a9525b9808de8752&fccid=e15a3ade6bdb8807&vjs=3,NG Bailey Engineering Division,Barrow-In-Furness,Today
231,Bar Supervisor,https://uk.indeed.com/viewjob?jk=520ffa6f7712ed18&fccid=a4cffa05a412d76c&vjs=3,The Angel Inn,Bowness-on-Windermere LA23, 1 day ago
232,Tesco Colleague Nights - Workington Superstore,https://uk.indeed.com/viewjob?jk=d5d8bd68791bfd96&fccid=e7de5238ae83770d&vjs=3,Tesco,Workington CA14, 1 day ago
233,Support Worker,https://uk.indeed.com/viewjob?jk=2c84742d9c06479a&fccid=5f3666a1e4e6d757&vjs=3,Northern Healthcare,Carlisle, 1 day ago
234,Weekend Housekeeping Room Attendant,https://uk.indeed.com/company/St-John's-Staff-Hire/jobs/Housekeeper-66596fc1c180e6bc?fccid=b53a520d10f3d73d&vjs=3,St John's Staff Hire,Windermere,Today
235,1st Line Support,https://uk.indeed.com/viewjob?jk=032c31916502144c&fccid=dbade4ef28afa9df&vjs=3,SF Group,Warwick,Today
236,Security Officer,https://uk.indeed.com/viewjob?jk=1254a18a021acb1f&fccid=2b7983d6b65c6b71&vjs=3,Mitie,Carlisle CA1, 1 day ago
237,Production Team Member,https://uk.indeed.com/viewjob?jk=6250190ad5c03fde&fccid=fa101182bd51b2ce&vjs=3,Adecco,Ulverston, 1 day ago
238,Team Leader - M&S Simply Food,https://uk.indeed.com/viewjob?jk=042e2435e1d21752&fccid=0b3f7500791a448e&vjs=3,Moto Hospitality Ltd,Southwaite CA4, 1 day ago
239,Food Production Operative (FT),https://uk.indeed.com/viewjob?jk=7ff93a5c913829db&fccid=c911c695a0eb09e8&vjs=3,Mach Recruitment,Penrith+1 location,Today
240,Project Leader - Designer Management (Mechanical),https://uk.indeed.com/viewjob?jk=a730d7dfdc34dc77&fccid=200a825acadb9338&vjs=3,BAE Systems,Barrow-In-Furness, 1 day ago
241,Domestic Assistant,https://uk.indeed.com/viewjob?jk=908f2a8522cb9aec&fccid=7b79bb7071ba132e&vjs=3,Four Seasons Health Care,Maryport CA15, 1 day ago
242,Teaching Assistant,https://uk.indeed.com/viewjob?jk=f9d7808eb8537f51&fccid=98d66ac4fbfcf0c8&vjs=3,Tradewind Recruitment,Whitehaven, 1 day ago
243,Tutor,https://uk.indeed.com/company/PHX-Training/jobs/Tutor-36c05f804c66fadb?fccid=9774ab05b7740125&vjs=3,PHX Training,Barrow-In-Furness, 1 day ago
244,Locum Consultant in Renal Medicine,https://uk.indeed.com/viewjob?jk=e93565b0962c11fc&fccid=56435fa6cbc97f13&vjs=3,North Cumbria Integrated Care NHS Foundation Trust,Carlisle CA2, 1 day ago
245,Store Assistant,https://uk.indeed.com/viewjob?jk=dc6016a0d3e4ae7e&fccid=4a050b1ff3e9bc0e&vjs=3,Toolstation,Barrow-In-Furness LA14,Today
246,"Cleaning Operative, Armathwaite School, Carlisle (CB/CL3605)",https://uk.indeed.com/company/Orian-Solutions-Ltd/jobs/Cleaner-853f74f0dc19153c?fccid=9a0a6789cf85e0a1&vjs=3,Orian Solutions Ltd (Facilities management),Carlisle CA4,Today
247,Executive Assistant - Commercial Property,https://uk.indeed.com/company/Harrison-Drury-&-Co-Solicitors/jobs/Executive-Assistant-fd63c04b0616d62a?fccid=3d5057c169ade1c3&vjs=3,Harrison Drury & Co Solicitors,Kendal,Today
248,Senior Supervisor,https://uk.indeed.com/company/Trespass/jobs/Senior-Supervisor-493da38b7a141af6?fccid=54b34eeb58dd7db8&vjs=3,Trespass,Ambleside, 1 day ago
249,Security Officer,https://uk.indeed.com/viewjob?jk=1254a18a021acb1f&fccid=2b7983d6b65c6b71&vjs=3,Mitie,Carlisle CA1, 1 day ago
250,Support Worker,https://uk.indeed.com/company/Walsingham-Support/jobs/Support-Worker-1e39df7da393bb2e?fccid=d6d8ca3426eafa8e&vjs=3,Walsingham Support,Frizington+6 locations,Today
251,Support Worker,https://uk.indeed.com/viewjob?jk=2c84742d9c06479a&fccid=5f3666a1e4e6d757&vjs=3,Northern Healthcare,Carlisle, 1 day ago
252,Sales Assistant,https://uk.indeed.com/viewjob?jk=93e0ec8eb17c06d7&fccid=c367166f0a42209b&vjs=3,Bestway Retail,Flimby, 1 day ago
253,Waitress/Waiter Bar Staff,https://uk.indeed.com/company/The-Kings-Arms-Burton-in-Kendal/jobs/Bar-Staff-1e438297140dc63d?fccid=f3a648bfed829a2f&vjs=3,"The Kings Arms, Cartmel",Grange-over-Sands, 1 day ago
254,General Labourer,https://uk.indeed.com/company/Bluewater-Recruitment/jobs/Laborer-a6a99a0775a4e05d?fccid=3d54055decf517ba&vjs=3,Bluewater Recruitment,Cockermouth, 1 day ago
255,Teaching Assistant,https://uk.indeed.com/viewjob?jk=f9d7808eb8537f51&fccid=98d66ac4fbfcf0c8&vjs=3,Tradewind Recruitment,Whitehaven, 1 day ago
256,Tutor,https://uk.indeed.com/company/PHX-Training/jobs/Tutor-36c05f804c66fadb?fccid=9774ab05b7740125&vjs=3,PHX Training,Barrow-In-Furness, 1 day ago
257,Locum Consultant in Renal Medicine,https://uk.indeed.com/viewjob?jk=e93565b0962c11fc&fccid=56435fa6cbc97f13&vjs=3,North Cumbria Integrated Care NHS Foundation Trust,Carlisle CA2, 1 day ago
258,Store Assistant,https://uk.indeed.com/viewjob?jk=dc6016a0d3e4ae7e&fccid=4a050b1ff3e9bc0e&vjs=3,Toolstation,Barrow-In-Furness LA14,Today
259,"Cleaning Operative, Armathwaite School, Carlisle (CB/CL3605)",https://uk.indeed.com/company/Orian-Solutions-Ltd/jobs/Cleaner-853f74f0dc19153c?fccid=9a0a6789cf85e0a1&vjs=3,Orian Solutions Ltd (Facilities management),Carlisle CA4,Today
260,Executive Assistant - Commercial Property,https://uk.indeed.com/company/Harrison-Drury-&-Co-Solicitors/jobs/Executive-Assistant-fd63c04b0616d62a?fccid=3d5057c169ade1c3&vjs=3,Harrison Drury & Co Solicitors,Kendal,Today
261,Senior Supervisor,https://uk.indeed.com/company/Trespass/jobs/Senior-Supervisor-493da38b7a141af6?fccid=54b34eeb58dd7db8&vjs=3,Trespass,Ambleside, 1 day ago
262,Security Officer,https://uk.indeed.com/viewjob?jk=1254a18a021acb1f&fccid=2b7983d6b65c6b71&vjs=3,Mitie,Carlisle CA1, 1 day ago
263,Support Worker,https://uk.indeed.com/viewjob?jk=2c84742d9c06479a&fccid=5f3666a1e4e6d757&vjs=3,Northern Healthcare,Carlisle, 1 day ago
264,General Labourer,https://uk.indeed.com/company/Bluewater-Recruitment/jobs/Laborer-a6a99a0775a4e05d?fccid=3d54055decf517ba&vjs=3,Bluewater Recruitment,Cockermouth, 1 day ago
265,Sales Assistant,https://uk.indeed.com/viewjob?jk=93e0ec8eb17c06d7&fccid=c367166f0a42209b&vjs=3,Bestway Retail,Flimby, 1 day ago
266,Waitress/Waiter Bar Staff,https://uk.indeed.com/company/The-Kings-Arms-Burton-in-Kendal/jobs/Bar-Staff-1e438297140dc63d?fccid=f3a648bfed829a2f&vjs=3,"The Kings Arms, Cartmel",Grange-over-Sands, 1 day ago
267,Senior Warehouse Operative,https://uk.indeed.com/company/2-Sisters-Food-Group/jobs/Senior-Warehouse-Worker-1700181e3e2df9e4?fccid=55f5eb0d4118a95e&vjs=3,2 Sisters Food Group,Carlisle,Today
268,Nursery Practitioner Level 3,https://uk.indeed.com/company/Abacus-Children's-Day-Nursery/jobs/Nursery-Practitioner-5dd2b98122b81c73?fccid=8e398b0159e69ff2&vjs=3,Abacus Children's Day Nursery,Carlisle,Today
269,Telehandler,https://uk.indeed.com/company/Russell-Taylor-Group-Ltd/jobs/Telehandler-e747895a9bc85ab5?fccid=67ac1f4033d08ee8&vjs=3,Russell Taylor Group,Kendal,Today
270,Cleaner / Housekeeping,https://uk.indeed.com/viewjob?jk=3884f92eeb1de085&fccid=368e88c7ebad0fb8&vjs=3,Haven,Grange-over-Sands LA11, 1 day ago
271,Kitchen Team Member,https://uk.indeed.com/viewjob?jk=8e8d74c14af61450&fccid=c0d1bfdf3ca29b0f&vjs=3,Premier Inn,Carlisle CA3,Today
272,"School Crossing Patrol, Ireleth St Peters School, Askham (Ref: KF/SCP0122)",https://uk.indeed.com/viewjob?cmp=Orian-Solutions-Ltd&ti=School+Crossing+Patrol%2C+Ireleth+St+Peters+School%2C+Askham+%28ref%3A+Kf%2Fscp0122%29&jk=7ec80333eef7f21b&fccid=9a0a6789cf85e0a1&vjs=3,Orian Solutions (Facilities Management),Askam and Ireleth LA16,Today
273,Premises Cleaning Operative,https://uk.indeed.com/company/JPR-Solutions-(UK)-Limited/jobs/Cleaner-abe85e3e63332d73?fccid=be20f21ca2c19305&vjs=3,JPR Solutions (UK) Limited,Ambleside LA22,Today
274,Field Sales Representative,https://uk.indeed.com/company/Utilita-Services-Ltd/jobs/Field-Sales-Representative-ffbd5600847b7cba?fccid=b360fc2ddb2a1701&vjs=3,Utilita Services Ltd,Whitehaven+2 locations,Today
275,Support Worker,https://uk.indeed.com/viewjob?jk=13fc67a5fb12ff99&fccid=e4d337371c3a240e&vjs=3,Community Integrated Care,Carlisle CA2,Today
276,Full-time waiting staff,https://uk.indeed.com/company/JJ-Pubs-(Bouth)-LTD/jobs/Server-094745846d5270d9?fccid=8320dc4b7e5be462&vjs=3,JJ Pubs (Bouth) LTD,Ulverston LA12,Just posted
277,Kitchen Assistant - Care Home,https://uk.indeed.com/viewjob?jk=20f04c9a5220a2c0&fccid=13ceb02266f23418&vjs=3,Barchester Healthcare,Carlisle CA2, 1 day ago
278,Locum Consultant in General Medicine,https://uk.indeed.com/viewjob?jk=85d759f6c1a09a26&fccid=56435fa6cbc97f13&vjs=3,North Cumbria Integrated Care NHS Foundation Trust,Whitehaven, 1 day ago
279,Back Of House Team Member,https://uk.indeed.com/viewjob?jk=40317c2663f04bb2&fccid=63ee123169e34f88&vjs=3,Nando’s Chickenland Limited,Carlisle CA1, 1 day ago
280,Retail Assistant - Barrow-in-Furness,https://uk.indeed.com/viewjob?jk=325161a216ebef64&fccid=e52c1dfb4b2905c7&vjs=3,DCK Group,Barrow-In-Furness LA14,Today
281,Residential Care Assistant,https://uk.indeed.com/company/Wolf-Recruitment-Group/jobs/Residential-Assistant-faae35ccf342014c?fccid=8f4fd7879c335768&vjs=3,Wolf Healthcare,Grange-over-Sands,Today
282,Steel Fabricator,https://uk.indeed.com/company/Tweddle-Engineering/jobs/Fabricator-02da8b13a0fc5c0f?fccid=32f0dfbeae131c01&vjs=3,Tweddle Engineering,Wigton CA7, 1 day ago
283,Build Senior Supervisor (Req: 0176),https://uk.indeed.com/viewjob?jk=d00f716d54a0bdce&fccid=3ff0479aa5874347&vjs=3,Voneus,Carlisle CA2, 1 day ago
284,Food Production Operative,https://uk.indeed.com/viewjob?jk=bcc406e3a42f019a&fccid=c911c695a0eb09e8&vjs=3,Mach Recruitment,Carlisle,Today
285,"Cleaning Operative , Lazonby Fire Station, Penrith ( Ref: LS/CL3606)",https://uk.indeed.com/company/Orian-Solutions-Ltd/jobs/Cleaner-acc826f5eb39dcd4?fccid=9a0a6789cf85e0a1&vjs=3,Orian Solutions (Facilities Management),Penrith CA10,Today
286,Assistant Project Leader - Designer Management (Mechanical),https://uk.indeed.com/viewjob?jk=49cfcc1853d46d08&fccid=200a825acadb9338&vjs=3,BAE Systems,Barrow-In-Furness, 1 day ago
287,Cleaner (part-time),https://uk.indeed.com/company/First-4-Industrial/jobs/Cleaner-c6b2e8e007a51a30?fccid=54bfed1215deeeb3&vjs=3,First 4 Recruitment,Kendal LA9, 1 day ago
288,Cleaner,https://uk.indeed.com/viewjob?jk=1275d38a3b32469e&fccid=422ffeb953c1982d&vjs=3,SBFM Ltd,Carlisle CA3,Today
289,Kiosk Team Member,https://uk.indeed.com/viewjob?jk=fee03ce78aaeb4e6&fccid=dfd09961562e7723&vjs=3,YoSushi,Carlisle CA3, 1 day ago
290,Labourer,https://uk.indeed.com/company/Linsco-Recruitment/jobs/Laborer-83abc1da4d13948e?fccid=1b32a0a29bcfd709&vjs=3,Linsco Recruitment,Cockermouth, 1 day ago
291,Full-time waiting staff,https://uk.indeed.com/company/JJ-Pubs-(Bouth)-LTD/jobs/Server-094745846d5270d9?fccid=8320dc4b7e5be462&vjs=3,JJ Pubs (Bouth) LTD,Ulverston LA12,Just posted
292,Kitchen Assistant - Care Home,https://uk.indeed.com/viewjob?jk=20f04c9a5220a2c0&fccid=13ceb02266f23418&vjs=3,Barchester Healthcare,Carlisle CA2, 1 day ago
293,Locum Consultant in General Medicine,https://uk.indeed.com/viewjob?jk=85d759f6c1a09a26&fccid=56435fa6cbc97f13&vjs=3,North Cumbria Integrated Care NHS Foundation Trust,Whitehaven, 1 day ago
294,Back Of House Team Member,https://uk.indeed.com/viewjob?jk=40317c2663f04bb2&fccid=63ee123169e34f88&vjs=3,Nando’s Chickenland Limited,Carlisle CA1, 1 day ago
295,Retail Assistant - Barrow-in-Furness,https://uk.indeed.com/viewjob?jk=325161a216ebef64&fccid=e52c1dfb4b2905c7&vjs=3,DCK Group,Barrow-In-Furness LA14,Today
296,Residential Care Assistant,https://uk.indeed.com/company/Wolf-Recruitment-Group/jobs/Residential-Assistant-faae35ccf342014c?fccid=8f4fd7879c335768&vjs=3,Wolf Healthcare,Grange-over-Sands,Today
297,Food Production Operative,https://uk.indeed.com/viewjob?jk=bcc406e3a42f019a&fccid=c911c695a0eb09e8&vjs=3,Mach Recruitment,Carlisle,Today
298,Steel Fabricator,https://uk.indeed.com/company/Tweddle-Engineering/jobs/Fabricator-02da8b13a0fc5c0f?fccid=32f0dfbeae131c01&vjs=3,Tweddle Engineering,Wigton CA7, 1 day ago
299,Build Senior Supervisor (Req: 0176),https://uk.indeed.com/viewjob?jk=d00f716d54a0bdce&fccid=3ff0479aa5874347&vjs=3,Voneus,Carlisle CA2, 1 day ago
300,"Cleaning Operative , Lazonby Fire Station, Penrith ( Ref: LS/CL3606)",https://uk.indeed.com/company/Orian-Solutions-Ltd/jobs/Cleaner-acc826f5eb39dcd4?fccid=9a0a6789cf85e0a1&vjs=3,Orian Solutions (Facilities Management),Penrith CA10,Today
301,Assistant Project Leader - Designer Management (Mechanical),https://uk.indeed.com/viewjob?jk=49cfcc1853d46d08&fccid=200a825acadb9338&vjs=3,BAE Systems,Barrow-In-Furness, 1 day ago
302,Cleaner (part-time),https://uk.indeed.com/company/First-4-Industrial/jobs/Cleaner-c6b2e8e007a51a30?fccid=54bfed1215deeeb3&vjs=3,First 4 Recruitment,Kendal LA9, 1 day ago
303,Kiosk Team Member,https://uk.indeed.com/viewjob?jk=fee03ce78aaeb4e6&fccid=dfd09961562e7723&vjs=3,YoSushi,Carlisle CA3, 1 day ago
304,Labourer,https://uk.indeed.com/company/Linsco-Recruitment/jobs/Laborer-83abc1da4d13948e?fccid=1b32a0a29bcfd709&vjs=3,Linsco Recruitment,Cockermouth, 1 day ago
305,Cleaner,https://uk.indeed.com/viewjob?jk=1275d38a3b32469e&fccid=422ffeb953c1982d&vjs=3,SBFM Ltd,Carlisle CA3,Today
306,Full-time waiting staff,https://uk.indeed.com/company/JJ-Pubs-(Bouth)-LTD/jobs/Server-094745846d5270d9?fccid=8320dc4b7e5be462&vjs=3,JJ Pubs (Bouth) LTD,Ulverston LA12,Just posted
307,Kitchen Assistant - Care Home,https://uk.indeed.com/viewjob?jk=20f04c9a5220a2c0&fccid=13ceb02266f23418&vjs=3,Barchester Healthcare,Carlisle CA2, 1 day ago
308,Locum Consultant in General Medicine,https://uk.indeed.com/viewjob?jk=85d759f6c1a09a26&fccid=56435fa6cbc97f13&vjs=3,North Cumbria Integrated Care NHS Foundation Trust,Whitehaven, 1 day ago
309,Back Of House Team Member,https://uk.indeed.com/viewjob?jk=40317c2663f04bb2&fccid=63ee123169e34f88&vjs=3,Nando’s Chickenland Limited,Carlisle CA1, 1 day ago
310,Retail Assistant - Barrow-in-Furness,https://uk.indeed.com/viewjob?jk=325161a216ebef64&fccid=e52c1dfb4b2905c7&vjs=3,DCK Group,Barrow-In-Furness LA14,Today
311,Residential Care Assistant,https://uk.indeed.com/company/Wolf-Recruitment-Group/jobs/Residential-Assistant-faae35ccf342014c?fccid=8f4fd7879c335768&vjs=3,Wolf Healthcare,Grange-over-Sands,Today
312,Food Production Operative,https://uk.indeed.com/viewjob?jk=bcc406e3a42f019a&fccid=c911c695a0eb09e8&vjs=3,Mach Recruitment,Carlisle,Today
313,Steel Fabricator,https://uk.indeed.com/company/Tweddle-Engineering/jobs/Fabricator-02da8b13a0fc5c0f?fccid=32f0dfbeae131c01&vjs=3,Tweddle Engineering,Wigton CA7, 1 day ago
314,Build Senior Supervisor (Req: 0176),https://uk.indeed.com/viewjob?jk=d00f716d54a0bdce&fccid=3ff0479aa5874347&vjs=3,Voneus,Carlisle CA2, 1 day ago
315,"Cleaning Operative , Lazonby Fire Station, Penrith ( Ref: LS/CL3606)",https://uk.indeed.com/company/Orian-Solutions-Ltd/jobs/Cleaner-acc826f5eb39dcd4?fccid=9a0a6789cf85e0a1&vjs=3,Orian Solutions (Facilities Management),Penrith CA10,Today
316,Assistant Project Leader - Designer Management (Mechanical),https://uk.indeed.com/viewjob?jk=49cfcc1853d46d08&fccid=200a825acadb9338&vjs=3,BAE Systems,Barrow-In-Furness, 1 day ago
317,Cleaner (part-time),https://uk.indeed.com/company/First-4-Industrial/jobs/Cleaner-c6b2e8e007a51a30?fccid=54bfed1215deeeb3&vjs=3,First 4 Recruitment,Kendal LA9, 1 day ago
318,Kiosk Team Member,https://uk.indeed.com/viewjob?jk=fee03ce78aaeb4e6&fccid=dfd09961562e7723&vjs=3,YoSushi,Carlisle CA3, 1 day ago
319,Labourer,https://uk.indeed.com/company/Linsco-Recruitment/jobs/Laborer-83abc1da4d13948e?fccid=1b32a0a29bcfd709&vjs=3,Linsco Recruitment,Cockermouth, 1 day ago
320,Cleaner,https://uk.indeed.com/viewjob?jk=1275d38a3b32469e&fccid=422ffeb953c1982d&vjs=3,SBFM Ltd,Carlisle CA3,Today
